"geo_id","dataset_id","year","variable","value","NCESSCH","SCHNAM","domain","subdomain","indicator","geo_name","geo_level","metro_area"
"ZC20851",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","57.817108",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20851 MD","ZCTA",NA
"ZC20851",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","55.380577",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20851 MD","ZCTA",NA
"ZC20851",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","36.483517",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20851 MD","ZCTA",NA
"ZC20851",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","39.271255",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20851 MD","ZCTA",NA
"ZC20851",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","38.888889",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20851 MD","ZCTA",NA
"ZC20852",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","62.912399",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20852 MD","ZCTA",NA
"ZC20852",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","68.920288",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20852 MD","ZCTA",NA
"ZC20852",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","72.688629",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20852 MD","ZCTA",NA
"ZC20852",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","83.704453",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20852 MD","ZCTA",NA
"ZC20852",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","79.053459",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20852 MD","ZCTA",NA
"ZC20852",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","75.496117",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20852 MD","ZCTA",NA
"ZC20852",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","74.548737",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20852 MD","ZCTA",NA
"ZC20853",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","56.210793",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20853 MD","ZCTA",NA
"ZC20853",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","53.129162",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20853 MD","ZCTA",NA
"ZC20853",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","54.838711",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20853 MD","ZCTA",NA
"ZC20853",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","58.110016",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20853 MD","ZCTA",NA
"ZC20853",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","49.260525",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20853 MD","ZCTA",NA
"ZC20853",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","33.333336",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20853 MD","ZCTA",NA
"ZC20853",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","37.656902",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20853 MD","ZCTA",NA
"ZC20854",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","71.706863",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20854 MD","ZCTA",NA
"ZC20854",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","73.455597",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20854 MD","ZCTA",NA
"ZC20854",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","74.098053",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20854 MD","ZCTA",NA
"ZC20854",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","76.738197",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20854 MD","ZCTA",NA
"ZC20854",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","72.132614",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20854 MD","ZCTA",NA
"ZC20854",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","76.936775",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20854 MD","ZCTA",NA
"ZC20854",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","76.291794",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20854 MD","ZCTA",NA
"ZC20855",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","66.483513",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20855 MD","ZCTA",NA
"ZC20855",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","61.436169",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20855 MD","ZCTA",NA
"ZC20855",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","69.476738",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20855 MD","ZCTA",NA
"ZC20855",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","52.482269",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20855 MD","ZCTA",NA
"ZC20855",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","44.548286",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20855 MD","ZCTA",NA
"ZC20855",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","45.564518",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20855 MD","ZCTA",NA
"ZC20855",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","44.588745",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20855 MD","ZCTA",NA
"ZC20860",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20860 MD","ZCTA",NA
"ZC20860",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20860 MD","ZCTA",NA
"ZC20860",2,"2009-2013","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20860 MD","ZCTA",NA
"ZC20860",2,"2010-2014","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20860 MD","ZCTA",NA
"ZC20860",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20860 MD","ZCTA",NA
"ZC20860",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20860 MD","ZCTA",NA
"ZC20860",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","43.103447",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20860 MD","ZCTA",NA
"ZC20861",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","29.729731",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20861 MD","ZCTA",NA
"ZC20861",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20861 MD","ZCTA",NA
"ZC20861",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20861 MD","ZCTA",NA
"ZC20861",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20861 MD","ZCTA",NA
"ZC20861",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20861 MD","ZCTA",NA
"ZC20861",2,"2012-2016","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20861 MD","ZCTA",NA
"ZC20861",2,"2013-2017","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20861 MD","ZCTA",NA
"ZC20862",2,"2007-2011","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20862 MD","ZCTA",NA
"ZC20862",2,"2008-2012","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20862 MD","ZCTA",NA
"ZC20862",2,"2009-2013","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20862 MD","ZCTA",NA
"ZC20862",2,"2010-2014","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20862 MD","ZCTA",NA
"ZC20862",2,"2011-2015","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20862 MD","ZCTA",NA
"ZC20862",2,"2012-2016","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20862 MD","ZCTA",NA
"ZC20862",2,"2013-2017","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20862 MD","ZCTA",NA
"ZC20866",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","64.95536",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20866 MD","ZCTA",NA
"ZC20866",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","54.740059",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20866 MD","ZCTA",NA
"ZC20866",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","48.510639",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20866 MD","ZCTA",NA
"ZC20866",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","47.076923",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20866 MD","ZCTA",NA
"ZC20866",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","64.438507",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20866 MD","ZCTA",NA
"ZC20866",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","65.342163",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20866 MD","ZCTA",NA
"ZC20866",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","54.298645",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20866 MD","ZCTA",NA
"ZC20868",2,"2007-2011","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20868 MD","ZCTA",NA
"ZC20868",2,"2008-2012","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20868 MD","ZCTA",NA
"ZC20868",2,"2009-2013","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20868 MD","ZCTA",NA
"ZC20868",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20868 MD","ZCTA",NA
"ZC20868",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20868 MD","ZCTA",NA
"ZC20868",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20868 MD","ZCTA",NA
"ZC20868",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20868 MD","ZCTA",NA
"ZC20871",2,"2007-2011","Children aged 3-4 enrolled in school (percent)","62.173916",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20871 MD","ZCTA",NA
"ZC20871",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","69.337013",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20871 MD","ZCTA",NA
"ZC20871",2,"2009-2013","Children aged 3-4 enrolled in school (percent)","74.631271",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20871 MD","ZCTA",NA
"ZC20871",2,"2010-2014","Children aged 3-4 enrolled in school (percent)","80.91954",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20871 MD","ZCTA",NA
"ZC20871",2,"2011-2015","Children aged 3-4 enrolled in school (percent)","67.894737",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20871 MD","ZCTA",NA
"ZC20871",2,"2012-2016","Children aged 3-4 enrolled in school (percent)","65.971107",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20871 MD","ZCTA",NA
"ZC20871",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","57.480316",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","ZCTA5 20871 MD","ZCTA",NA
